Tenure,WarehouseToHome,NumberOfDeviceRegistered,SatisfactionScore,NumberOfAddress,Complain,DaySinceLastOrder,CashbackAmount,Churn,PreferedOrderCat_Grocery,PreferedOrderCat_Laptop & Accessory,PreferedOrderCat_Mobile,PreferedOrderCat_Mobile Phone,PreferedOrderCat_Others,MaritalStatus_Married,MaritalStatus_Single
-1.062538647300108,-0.993387599830529,0.31806560623550145,-0.0149079595568748,0.2962735023279111,-0.6261643050424728,-0.4182156732297873,-0.47314806994144504,1,False,False,False,True,False,False,False
-0.48446587543261516,-0.1763002355771198,-0.6649916077437895,1.4188869742955084,-0.46627222975573296,-0.6261643050424728,-0.6888206616266899,-0.2737691528700305,0,False,True,False,False,False,True,False
-0.022007657938620855,-0.8766608335086135,0.31806560623550145,-0.0149079595568748,1.4400921004533773,-0.6261643050424728,-0.9594256500235924,0.3190940969771171,0,False,True,False,False,False,False,True
-0.253236766685618,0.7575138949982051,0.31806560623550145,-0.7318054264830663,-0.46627222975573296,-0.6261643050424728,0.3935992919609203,0.5549818696668989,1,False,False,False,False,False,False,False
1.0185233314228663,1.3411477266077831,0.31806560623550145,-1.4487028934092578,-0.847545095797555,1.597024921329825,1.746624233945433,1.674181121345502,0,True,False,False,False,False,True,False
-1.1781532016736065,0.2906068297105427,-2.6311060357023712,0.7019895073693168,-0.847545095797555,-0.6261643050424728,-1.2300306384204949,-1.0193611153873459,1,False,False,True,False,False,False,True
-1.062538647300108,2.0415083245392767,1.3011228202147924,1.4188869742955084,1.0588192344115552,-0.6261643050424728,-0.6888206616266899,0.2949576868738635,1,False,True,False,False,False,False,True
-0.8313095385531108,0.7575138949982051,-0.6649916077437895,-0.0149079595568748,1.8213649664951992,-0.6261643050424728,-0.6888206616266899,-0.49505338331246546,0,False,True,False,False,False,True,False
2.2902834295313506,-0.7599340671866979,-2.6311060357023712,1.4188869742955084,0.2962735023279111,1.597024921329825,-1.2300306384204949,-1.028691156267595,0,False,False,True,False,False,True,False
-0.6000804298061138,-0.1763002355771198,-0.6649916077437895,-1.4487028934092578,-0.847545095797555,-0.6261643050424728,0.6642042803578229,0.2547979456936595,0,False,False,False,False,False,False,True
-0.13762221231211944,-0.409753768220951,0.31806560623550145,0.7019895073693168,-0.847545095797555,-0.6261643050424728,2.558439199136141,0.5787126258188371,0,False,False,False,False,False,False,True
0.9029087770493678,1.2244209602858676,-0.6649916077437895,-0.0149079595568748,1.8213649664951992,-0.6261643050424728,-0.9594256500235924,-0.5865283493340402,0,False,True,False,False,False,False,True
0.6716796683023706,0.17388006338862705,-0.6649916077437895,-0.0149079595568748,-0.847545095797555,-0.6261643050424728,1.205414257151628,-0.04700859408484026,0,False,False,False,False,False,True,False
-0.36885132105911655,-1.1101143661524446,0.31806560623550145,1.4188869742955084,2.2026378325370213,-0.6261643050424728,0.3935992919609203,0.5557931775695291,1,False,False,False,False,False,True,False
0.20922145080837629,-1.1101143661524446,-2.6311060357023712,-1.4487028934092578,-1.228817961839377,-0.6261643050424728,0.6642042803578229,0.37953653572307994,0,False,False,False,False,False,True,False
2.2902834295313506,-0.5264805345428666,0.31806560623550145,0.7019895073693168,-0.46627222975573296,1.597024921329825,-0.14761068483288475,0.5699910658655609,0,False,False,False,False,False,True,False
0.09360689643487773,0.17388006338862705,-1.6480488217230804,-1.4487028934092578,-0.46627222975573296,1.597024921329825,1.205414257151628,1.7244822113085858,0,False,False,False,False,False,True,False
1.5965961032903593,1.8080547918954457,0.31806560623550145,-0.0149079595568748,0.2962735023279111,1.597024921329825,0.3935992919609203,1.7709295887341752,0,True,False,False,False,False,True,False
-1.1781532016736065,-0.7599340671866979,-0.6649916077437895,1.4188869742955084,-0.847545095797555,1.597024921329825,-0.4182156732297873,-0.7195828453654218,0,False,True,False,False,False,False,False
-1.062538647300108,-0.993387599830529,0.31806560623550145,-1.4487028934092578,2.5839106985788436,1.597024921329825,-0.4182156732297873,-0.09223900965648352,1,False,False,False,True,False,True,False
-0.7156949841796123,0.2906068297105427,-0.6649916077437895,-1.4487028934092578,1.8213649664951992,1.597024921329825,-0.6888206616266899,-0.7733319939146844,0,False,False,False,True,False,True,False
0.9029087770493678,-0.993387599830529,0.31806560623550145,-0.0149079595568748,-0.08499936371391092,-0.6261643050424728,-0.14761068483288475,0.609745153094449,0,False,False,False,False,False,True,False
0.556065113928872,-0.993387599830529,-1.6480488217230804,1.4188869742955084,-0.46627222975573296,-0.6261643050424728,0.9348092687547254,0.6389522375891424,0,False,False,False,False,False,True,False
0.7872942226758691,0.6407871286762895,0.31806560623550145,1.4188869742955084,1.4400921004533773,-0.6261643050424728,-0.9594256500235924,2.417136333179269,0,True,False,False,False,False,True,False
-0.7156949841796123,-0.059573469255204174,0.31806560623550145,-0.0149079595568748,1.0588192344115552,-0.6261643050424728,0.9348092687547254,0.4101634090473764,0,False,False,False,False,False,True,False
-0.6000804298061138,-0.7599340671866979,0.31806560623550145,-1.4487028934092578,-0.847545095797555,1.597024921329825,-0.4182156732297873,-0.5165530427321705,0,False,False,False,True,False,True,False
0.09360689643487773,0.17388006338862705,-1.6480488217230804,-1.4487028934092578,0.2962735023279111,-0.6261643050424728,-0.9594256500235924,-0.11394149605184593,0,False,False,False,True,False,False,True
1.5965961032903593,-1.1101143661524446,0.31806560623550145,1.4188869742955084,-0.08499936371391092,-0.6261643050424728,0.9348092687547254,-0.05228209545193752,0,False,False,False,False,False,False,True
-1.1781532016736065,-1.1101143661524446,-0.6649916077437895,-0.0149079595568748,-0.847545095797555,-0.6261643050424728,0.6642042803578229,-0.49606751819075307,0,False,True,False,False,False,False,False
-0.8313095385531108,-1.1101143661524446,-0.6649916077437895,-1.4487028934092578,-0.847545095797555,-0.6261643050424728,0.6642042803578229,-0.7567001819107613,0,False,True,False,False,False,False,True
5.874334615109807,1.4578744929296987,0.31806560623550145,-1.4487028934092578,0.6775463683697331,1.597024921329825,-0.9594256500235924,2.5623604477501067,0,True,False,False,False,False,True,False
1.7122106576638578,-0.6432073008647823,-0.6649916077437895,-0.7318054264830663,-0.46627222975573296,-0.6261643050424728,-0.14761068483288475,1.7875614007380978,0,True,False,False,False,False,False,False
-0.13762221231211944,0.7575138949982051,0.31806560623550145,1.4188869742955084,0.2962735023279111,-0.6261643050424728,-0.6888206616266899,-0.4248752497349378,0,False,True,False,False,False,True,False
-0.253236766685618,-0.8766608335086135,0.31806560623550145,-1.4487028934092578,2.5839106985788436,-0.6261643050424728,-0.6888206616266899,0.04913139237685947,0,False,True,False,False,False,True,False
-0.253236766685618,2.0415083245392767,1.3011228202147924,-0.0149079595568748,-0.46627222975573296,-0.6261643050424728,-0.9594256500235924,-0.651635808520128,0,False,False,False,True,False,True,False
0.7872942226758691,0.4073335960324583,1.3011228202147924,0.7019895073693168,-0.46627222975573296,-0.6261643050424728,1.4760192455485304,1.8445557808978816,0,True,False,False,False,False,True,False
-0.253236766685618,1.2244209602858676,1.3011228202147924,-1.4487028934092578,-0.46627222975573296,-0.6261643050424728,0.9348092687547254,-0.4690915304282934,0,False,False,False,True,False,True,False
-1.1781532016736065,-0.8766608335086135,-0.6649916077437895,-0.0149079595568748,-0.847545095797555,1.597024921329825,-0.14761068483288475,-0.6619799842786651,0,False,True,False,False,False,False,True
-0.7156949841796123,1.9247815582173613,-0.6649916077437895,-0.0149079595568748,-0.847545095797555,-0.6261643050424728,-0.4182156732297873,-0.9798098551341147,0,False,False,True,False,False,True,False
-1.062538647300108,-0.6432073008647823,0.31806560623550145,1.4188869742955084,1.0588192344115552,-0.6261643050424728,-0.4182156732297873,-0.24557620325362461,1,False,False,False,True,False,True,False
-1.062538647300108,0.05715329706671144,0.31806560623550145,-1.4487028934092578,-0.46627222975573296,-0.6261643050424728,-0.9594256500235924,-0.8439157814435269,1,False,False,False,True,False,False,True
-1.062538647300108,1.8080547918954457,2.284180034194083,-1.4487028934092578,-0.46627222975573296,1.597024921329825,-0.9594256500235924,-0.588556619090616,1,False,False,False,True,False,False,True
-1.1781532016736065,0.05715329706671144,-0.6649916077437895,-0.7318054264830663,-1.228817961839377,-0.6261643050424728,-0.9594256500235924,-0.5662456517682808,0,False,True,False,False,False,False,True
-1.062538647300108,0.05715329706671144,-0.6649916077437895,-0.0149079595568748,-0.08499936371391092,-0.6261643050424728,0.6642042803578229,-0.8278924503665771,0,False,True,False,False,False,False,True
0.3248360051818749,0.6407871286762895,0.31806560623550145,-0.0149079595568748,-0.847545095797555,-0.6261643050424728,2.0172292223423356,0.5462603097136222,0,False,False,False,False,False,True,False
-0.6000804298061138,-0.409753768220951,0.31806560623550145,-0.0149079595568748,-0.46627222975573296,-0.6261643050424728,-0.4182156732297873,0.6296221967088935,0,False,True,False,False,False,True,False
0.44045055955537343,-0.1763002355771198,-0.6649916077437895,0.7019895073693168,0.6775463683697331,-0.6261643050424728,-0.14761068483288475,-0.6792202772095605,0,False,True,False,False,False,True,False
-0.6000804298061138,-0.059573469255204174,1.3011228202147924,-1.4487028934092578,-1.228817961839377,-0.6261643050424728,0.6642042803578229,-0.6234428589037221,0,False,True,False,False,False,True,False
-0.13762221231211944,-0.5264805345428666,0.31806560623550145,-0.0149079595568748,-0.46627222975573296,1.597024921329825,-0.6888206616266899,-0.201359922560269,0,False,True,False,False,False,False,True
-1.062538647300108,1.8080547918954457,0.31806560623550145,-0.7318054264830663,-0.847545095797555,-0.6261643050424728,-0.6888206616266899,-0.5763870005511604,0,False,False,False,True,False,False,False
-1.1781532016736065,-1.1101143661524446,-0.6649916077437895,0.7019895073693168,-1.228817961839377,1.597024921329825,-0.14761068483288475,-0.28249071282330657,0,False,True,False,False,False,False,False
-0.36885132105911655,-0.8766608335086135,-0.6649916077437895,1.4188869742955084,-1.228817961839377,1.597024921329825,-0.6888206616266899,-0.6498103657392096,0,False,True,False,False,False,False,True
-0.48446587543261516,-0.409753768220951,0.31806560623550145,0.7019895073693168,-0.46627222975573296,-0.6261643050424728,-0.14761068483288475,0.26007144706075735,0,False,True,False,False,False,True,False
-1.062538647300108,-0.6432073008647823,0.31806560623550145,-1.4487028934092578,-0.46627222975573296,1.597024921329825,-0.9594256500235924,-0.7449362173226212,1,False,False,False,True,False,False,True
-0.13762221231211944,0.2906068297105427,0.31806560623550145,-0.7318054264830663,-1.228817961839377,-0.6261643050424728,0.9348092687547254,0.2264021691015968,0,False,False,False,False,False,False,True
0.09360689643487773,0.7575138949982051,-0.6649916077437895,0.7019895073693168,-0.46627222975573296,-0.6261643050424728,-0.6888206616266899,-0.7187715374627917,0,False,True,False,False,False,False,True
-0.7156949841796123,-0.6432073008647823,0.31806560623550145,-1.4487028934092578,0.6775463683697331,-0.6261643050424728,0.12299430356401778,-0.6378435741754115,0,False,False,False,True,False,True,False
1.7122106576638578,-0.6432073008647823,0.31806560623550145,0.7019895073693168,0.2962735023279111,-0.6261643050424728,-0.9594256500235924,1.7224539415520093,0,True,False,False,False,False,False,True
-0.9469240929266094,0.4073335960324583,0.31806560623550145,0.7019895073693168,0.2962735023279111,1.597024921329825,-0.4182156732297873,-0.7538606042515552,0,False,True,False,False,False,True,False
0.9029087770493678,-0.6432073008647823,1.3011228202147924,-0.0149079595568748,0.2962735023279111,-0.6261643050424728,-0.4182156732297873,0.408540793242116,0,False,False,False,False,False,True,False
1.0185233314228663,1.9247815582173613,0.31806560623550145,0.7019895073693168,1.8213649664951992,-0.6261643050424728,-0.6888206616266899,0.050551181206462494,0,False,True,False,False,False,False,True
-0.253236766685618,0.8742406613201207,-0.6649916077437895,1.4188869742955084,-0.08499936371391092,1.597024921329825,0.6642042803578229,0.24830748247261664,0,False,True,False,False,False,True,False
-1.1781532016736065,1.6913280255735301,-2.6311060357023712,1.4188869742955084,-0.847545095797555,-0.6261643050424728,-1.2300306384204949,-1.348954950830936,1,False,False,False,True,False,False,True
-0.253236766685618,1.9247815582173613,-0.6649916077437895,-1.4487028934092578,-0.847545095797555,1.597024921329825,0.6642042803578229,0.22214280261278715,0,False,False,False,False,False,False,True
-0.7156949841796123,-0.059573469255204174,-1.6480488217230804,1.4188869742955084,-0.847545095797555,1.597024921329825,0.9348092687547254,1.252301011977708,0,False,False,False,False,False,True,False
-1.1781532016736065,2.2749618571831083,0.31806560623550145,-0.0149079595568748,-0.847545095797555,-0.6261643050424728,0.9348092687547254,-0.655895175008937,1,False,True,False,False,False,False,True
-0.9469240929266094,0.8742406613201207,0.31806560623550145,1.4188869742955084,-0.847545095797555,-0.6261643050424728,1.205414257151628,0.04994270027948969,0,False,False,False,False,False,False,True
-0.7156949841796123,-0.8766608335086135,1.3011228202147924,-1.4487028934092578,0.2962735023279111,1.597024921329825,-1.2300306384204949,-1.0067858428965748,1,False,False,True,False,False,True,False
1.0185233314228663,0.6407871286762895,-0.6649916077437895,0.7019895073693168,0.6775463683697331,-0.6261643050424728,-0.4182156732297873,2.29990234124918,0,False,False,False,False,True,True,False
0.44045055955537343,-0.993387599830529,2.284180034194083,-1.4487028934092578,-0.08499936371391092,1.597024921329825,-0.4182156732297873,0.4493090153492922,0,False,True,False,False,False,True,False
0.556065113928872,-0.7599340671866979,0.31806560623550145,1.4188869742955084,1.8213649664951992,-0.6261643050424728,1.205414257151628,2.302741918908386,0,True,False,False,False,False,False,False
-0.6000804298061138,-0.5264805345428666,-0.6649916077437895,0.7019895073693168,-0.847545095797555,-0.6261643050424728,-0.4182156732297873,-0.24699599208322764,0,False,True,False,False,False,True,False
-1.062538647300108,-0.1763002355771198,-1.6480488217230804,1.4188869742955084,-0.847545095797555,-0.6261643050424728,0.9348092687547254,-0.3374568232265147,0,False,False,False,True,False,False,True
1.2497524401698634,-0.5264805345428666,0.31806560623550145,-0.0149079595568748,0.2962735023279111,-0.6261643050424728,-0.9594256500235924,-0.45955866257238653,0,False,True,False,False,False,False,True
-1.062538647300108,-0.993387599830529,1.3011228202147924,-0.0149079595568748,1.4400921004533773,1.597024921329825,-0.4182156732297873,-0.4952562102881229,1,False,False,False,True,False,True,False
1.5965961032903593,-0.409753768220951,0.31806560623550145,-0.0149079595568748,-1.228817961839377,-0.6261643050424728,0.6642042803578229,-0.9946162243571194,0,False,False,True,False,False,False,True
0.44045055955537343,0.05715329706671144,-0.6649916077437895,-1.4487028934092578,1.4400921004533773,-0.6261643050424728,1.4760192455485304,-0.30662712292656025,0,False,True,False,False,False,False,True
-1.1781532016736065,-0.6432073008647823,-0.6649916077437895,-0.0149079595568748,-0.847545095797555,1.597024921329825,-0.4182156732297873,-0.7260733085864647,0,False,True,False,False,False,False,False
1.2497524401698634,-0.6432073008647823,0.31806560623550145,-0.0149079595568748,2.5839106985788436,1.597024921329825,2.558439199136141,1.729755712675683,0,True,False,False,False,False,True,False
2.174668875157852,-0.7599340671866979,1.3011228202147924,-1.4487028934092578,2.2026378325370213,-0.6261643050424728,0.12299430356401778,-0.5232463329288708,0,False,False,False,True,False,True,False
-0.36885132105911655,-0.1763002355771198,-0.6649916077437895,1.4188869742955084,-0.08499936371391092,-0.6261643050424728,-1.2300306384204949,-0.531562238930832,0,False,True,False,False,False,True,False
0.44045055955537343,-0.059573469255204174,0.31806560623550145,1.4188869742955084,-0.08499936371391092,1.597024921329825,-0.9594256500235924,0.25844883125549634,0,False,True,False,False,False,True,False
-0.6000804298061138,-0.7599340671866979,2.284180034194083,-1.4487028934092578,0.6775463683697331,1.597024921329825,-0.9594256500235924,-0.4997184037525899,1,False,False,False,True,False,True,False
-0.6000804298061138,-0.1763002355771198,1.3011228202147924,-0.0149079595568748,0.2962735023279111,-0.6261643050424728,-0.4182156732297873,-0.5907877158228498,0,False,False,False,True,False,True,False
-0.9469240929266094,-0.059573469255204174,1.3011228202147924,-0.7318054264830663,-0.46627222975573296,-0.6261643050424728,0.12299430356401778,-0.06201779028350183,0,False,False,False,True,False,True,False
-0.8313095385531108,-0.993387599830529,2.284180034194083,-0.7318054264830663,-0.46627222975573296,-0.6261643050424728,1.205414257151628,-0.5114823683407306,0,False,False,False,True,False,True,False
-1.1781532016736065,-0.409753768220951,-0.6649916077437895,-1.4487028934092578,-0.847545095797555,1.597024921329825,-0.6888206616266899,-2.4626778741667845,0,False,False,False,True,False,True,False
0.09360689643487773,0.5240603623543739,-0.6649916077437895,0.7019895073693168,-1.228817961839377,-0.6261643050424728,0.6642042803578229,0.4426157251525919,0,False,True,False,False,False,True,False
-0.48446587543261516,-1.1101143661524446,-2.6311060357023712,-0.0149079595568748,0.2962735023279111,-0.6261643050424728,0.12299430356401778,1.7123125927691296,0,True,False,False,False,False,True,False
-0.9469240929266094,-0.059573469255204174,1.3011228202147924,-1.4487028934092578,-0.46627222975573296,-0.6261643050424728,0.12299430356401778,-0.06201779028350183,0,False,False,False,True,False,True,False
-1.062538647300108,-0.7599340671866979,0.31806560623550145,0.7019895073693168,0.6775463683697331,-0.6261643050424728,-0.4182156732297873,-0.6195891463662279,0,False,False,False,True,False,True,False
0.44045055955537343,-0.059573469255204174,-0.6649916077437895,-0.0149079595568748,-0.08499936371391092,1.597024921329825,0.6642042803578229,0.0907109223866659,0,False,False,False,False,False,True,False
-0.8313095385531108,-0.5264805345428666,0.31806560623550145,-0.7318054264830663,2.2026378325370213,-0.6261643050424728,-0.4182156732297873,-0.8074069258251597,0,False,False,False,True,False,True,False
1.8278252120373564,-0.7599340671866979,1.3011228202147924,-0.7318054264830663,1.8213649664951992,-0.6261643050424728,-0.4182156732297873,-0.41169149631719404,0,False,False,False,True,False,False,True
-1.062538647300108,0.5240603623543739,1.3011228202147924,1.4188869742955084,1.0588192344115552,1.597024921329825,-0.4182156732297873,0.18096892655429556,1,False,True,False,False,False,True,False
-0.6000804298061138,0.05715329706671144,-0.6649916077437895,-1.4487028934092578,1.8213649664951992,-0.6261643050424728,-1.2300306384204949,-0.6274993984168743,0,False,True,False,False,False,False,True
0.3248360051818749,-0.1763002355771198,-0.6649916077437895,1.4188869742955084,-0.46627222975573296,1.597024921329825,-1.2300306384204949,-0.24861860788848864,0,False,True,False,False,False,True,False
-0.7156949841796123,-0.8766608335086135,-0.6649916077437895,-0.7318054264830663,0.2962735023279111,1.597024921329825,0.12299430356401778,-0.2352320274950875,0,False,True,False,False,False,False,True
-1.062538647300108,1.9247815582173613,1.3011228202147924,0.7019895073693168,0.6775463683697331,1.597024921329825,-0.4182156732297873,-0.5940329474333712,1,False,False,False,True,False,False,True
2.2902834295313506,-0.5264805345428666,0.31806560623550145,1.4188869742955084,0.6775463683697331,-0.6261643050424728,-0.4182156732297873,2.981806633410011,0,False,False,False,False,True,True,False
-1.1781532016736065,1.2244209602858676,1.3011228202147924,-0.0149079595568748,-0.08499936371391092,1.597024921329825,-0.6888206616266899,-0.6455509992503999,1,False,True,False,False,False,False,False
1.8278252120373564,-0.059573469255204174,0.31806560623550145,1.4188869742955084,2.5839106985788436,-0.6261643050424728,0.12299430356401778,-0.4648321639394838,0,False,False,False,True,False,False,False
-0.6000804298061138,1.107694193963952,-2.6311060357023712,-0.0149079595568748,1.0588192344115552,1.597024921329825,-0.6888206616266899,-1.010639555434069,1,False,False,True,False,False,True,False
1.0185233314228663,-1.1101143661524446,-0.6649916077437895,1.4188869742955084,-0.847545095797555,-0.6261643050424728,0.6642042803578229,0.549911195275459,0,False,False,False,False,False,True,False
-1.062538647300108,0.5240603623543739,1.3011228202147924,1.4188869742955084,0.6775463683697331,1.597024921329825,-0.9594256500235924,-0.5895707539689042,1,False,False,False,True,False,True,False
-0.13762221231211944,-0.2930270018990354,-0.6649916077437895,-0.7318054264830663,-0.46627222975573296,-0.6261643050424728,-0.9594256500235924,-0.6214145891471463,0,False,False,False,True,False,False,True
-1.062538647300108,-0.6432073008647823,0.31806560623550145,-0.0149079595568748,-0.46627222975573296,-0.6261643050424728,0.9348092687547254,-0.23482637354377212,1,False,False,False,True,False,False,True
-0.253236766685618,-0.5264805345428666,0.31806560623550145,-0.0149079595568748,2.5839106985788436,-0.6261643050424728,-0.4182156732297873,0.26291102471996336,0,False,True,False,False,False,False,False
-0.9469240929266094,0.05715329706671144,0.31806560623550145,-0.0149079595568748,1.0588192344115552,-0.6261643050424728,-0.4182156732297873,-0.581052020991285,0,False,False,False,True,False,True,False
-0.7156949841796123,-0.1763002355771198,0.31806560623550145,-0.0149079595568748,-0.46627222975573296,-0.6261643050424728,1.4760192455485304,-0.3551027701087255,0,False,True,False,False,False,True,False
0.6716796683023706,1.6913280255735301,0.31806560623550145,-0.7318054264830663,-0.08499936371391092,-0.6261643050424728,-0.9594256500235924,2.180437252586857,0,True,False,False,False,False,False,True
-1.062538647300108,-0.409753768220951,0.31806560623550145,0.7019895073693168,-0.46627222975573296,1.597024921329825,-0.4182156732297873,-0.5605664964498681,0,False,False,False,True,False,False,True
-0.13762221231211944,0.8742406613201207,0.31806560623550145,-0.0149079595568748,0.6775463683697331,1.597024921329825,-0.9594256500235924,0.48480373608937116,0,False,False,False,False,False,True,False
-0.9469240929266094,1.2244209602858676,-0.6649916077437895,-1.4487028934092578,-0.847545095797555,-0.6261643050424728,1.4760192455485304,-0.7970627500666226,0,False,False,False,True,False,True,False
-0.022007657938620855,-0.1763002355771198,-0.6649916077437895,0.7019895073693168,-0.46627222975573296,-0.6261643050424728,0.6642042803578229,-0.7445305633713057,0,False,True,False,False,False,True,False
-1.062538647300108,-0.1763002355771198,1.3011228202147924,-0.0149079595568748,-0.08499936371391092,-0.6261643050424728,-0.9594256500235924,0.18056327260298016,0,False,True,False,False,False,False,False
1.2497524401698634,-0.7599340671866979,-1.6480488217230804,0.7019895073693168,1.4400921004533773,-0.6261643050424728,-0.4182156732297873,2.176380713073706,0,True,False,False,False,False,True,False
0.09360689643487773,0.05715329706671144,-0.6649916077437895,-0.0149079595568748,-0.08499936371391092,-0.6261643050424728,-0.6888206616266899,-0.33765965020217215,0,False,True,False,False,False,True,False
2.405897983904849,-0.6432073008647823,1.3011228202147924,-1.4487028934092578,1.0588192344115552,-0.6261643050424728,0.3935992919609203,-0.014353451003967356,0,False,True,False,False,False,False,True
-0.7156949841796123,-0.5264805345428666,-0.6649916077437895,1.4188869742955084,-1.228817961839377,-0.6261643050424728,0.6642042803578229,0.44504964886048315,0,False,True,False,False,False,False,True
0.7872942226758691,2.1582350908611927,-0.6649916077437895,1.4188869742955084,-0.08499936371391092,-0.6261643050424728,3.3702541643268487,1.741519677263823,0,True,False,False,False,False,False,False
-0.36885132105911655,-0.6432073008647823,-0.6649916077437895,-0.0149079595568748,2.2026378325370213,-0.6261643050424728,-0.6888206616266899,-0.2441564144240216,0,False,True,False,False,False,True,False
1.1341378857963649,-0.8766608335086135,-0.6649916077437895,0.7019895073693168,1.4400921004533773,1.597024921329825,0.9348092687547254,2.3333687922326827,1,False,False,False,False,True,False,True
-0.253236766685618,1.5746012592516143,1.3011228202147924,-1.4487028934092578,-0.46627222975573296,1.597024921329825,2.0172292223423356,0.1024748869748066,0,False,True,False,False,False,True,False
-1.062538647300108,0.05715329706671144,2.284180034194083,0.7019895073693168,-0.46627222975573296,-0.6261643050424728,-0.4182156732297873,-0.5033692893144267,1,False,False,False,True,False,False,True
1.943439766410855,-0.2930270018990354,0.31806560623550145,-0.0149079595568748,-0.08499936371391092,1.597024921329825,0.3935992919609203,-0.5954527362629742,0,False,True,False,False,False,False,False
0.6716796683023706,-0.993387599830529,1.3011228202147924,-0.7318054264830663,2.5839106985788436,1.597024921329825,-0.4182156732297873,0.16636538430694883,0,False,True,False,False,False,False,False
0.6716796683023706,-0.7599340671866979,0.31806560623550145,-1.4487028934092578,-0.46627222975573296,-0.6261643050424728,-0.4182156732297873,-0.23381223866548448,0,False,True,False,False,False,True,False
-0.022007657938620855,2.0415083245392767,0.31806560623550145,-0.0149079595568748,1.4400921004533773,-0.6261643050424728,-0.4182156732297873,0.021344096711769,0,False,True,False,False,False,True,False
-0.022007657938620855,1.6913280255735301,-1.6480488217230804,-1.4487028934092578,0.6775463683697331,-0.6261643050424728,-0.14761068483288475,-0.5417035877137117,0,False,True,False,False,False,True,False
-0.8313095385531108,-0.5264805345428666,-0.6649916077437895,1.4188869742955084,0.6775463683697331,-0.6261643050424728,6.888119013486581,-0.9203815512664401,0,False,False,True,False,False,True,False
-1.1781532016736065,0.9909674276420364,-2.6311060357023712,-0.0149079595568748,-0.46627222975573296,-0.6261643050424728,-0.6888206616266899,-0.3062214689752454,0,False,True,False,False,False,False,False
0.20922145080837629,0.05715329706671144,-0.6649916077437895,1.4188869742955084,-0.46627222975573296,-0.6261643050424728,0.6642042803578229,-0.47963853316248795,0,False,True,False,False,False,True,False
-0.48446587543261516,0.17388006338862705,0.31806560623550145,-1.4487028934092578,2.2026378325370213,-0.6261643050424728,-0.9594256500235924,-0.12043195927288938,0,False,True,False,False,False,False,True
0.09360689643487773,0.2906068297105427,0.31806560623550145,1.4188869742955084,-0.46627222975573296,-0.6261643050424728,-0.6888206616266899,-0.2948631583384201,0,False,True,False,False,False,True,False
-0.48446587543261516,-0.993387599830529,1.3011228202147924,0.7019895073693168,-0.847545095797555,-0.6261643050424728,-0.4182156732297873,-0.6029573343623054,0,False,False,False,True,False,True,False
-0.7156949841796123,-1.1101143661524446,-0.6649916077437895,1.4188869742955084,-0.847545095797555,-0.6261643050424728,-0.4182156732297873,-0.7289128862456713,0,False,True,False,False,False,True,False
0.7872942226758691,-0.7599340671866979,0.31806560623550145,-1.4487028934092578,-0.847545095797555,-0.6261643050424728,1.205414257151628,-0.3453670752771612,0,False,False,False,True,False,False,True
-0.36885132105911655,0.6407871286762895,-0.6649916077437895,-0.7318054264830663,-0.847545095797555,-0.6261643050424728,0.12299430356401778,0.04791443052291386,1,False,False,False,False,False,False,False
